"STYLE#    ","COLOR                                             ","GROUP ALIKE","OOO       ","OO        ","0         ","2         ","4         ","6         ","8         ","10        ","12        ","14        ","16        ","18        ","20        ","22        ","24        ","26        ","28        ","30        ","32        ","LIST PRICE","ORIG LIST PRICE","SEASON","CURR SEASON"
"62032     ","STORM CLOUD                                       ","BG         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","375.00    ","375.00         ","S26   ","S26        "
"62034     ","GOLD                                              ","ST         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","S26   ","S26        "
"62034     ","SILVER                                            ","ST         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","S26   ","S26        "
"62034     ","LIGHT PERIWINKLE                                  ","ST         ","2         ","2         ","3         ","2         ","2         ","1         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","S26   ","S26        "
"62034     ","NAVY                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","225.00    ","225.00         ","S26   ","S26        "
"62035     ","FRENCH BLUE                                       ","AL         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","249.00    ","249.00         ","S26   ","S26        "
"62036     ","BLACK                                             ","ME         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","249.00    ","249.00         ","S26   ","S26        "
"62036     ","GLACIER BLUE                                      ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","249.00    ","249.00         ","S26   ","S26        "
"62037     ","BLACK                                             ","AL         ","0         ","0         ","1         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","440.00    ","440.00         ","S26   ","S26        "
"62037     ","LILAC                                             ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","440.00    ","440.00         ","S26   ","S26        "
"62037     ","GLACIER BLUE                                      ","AL         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","440.00    ","440.00         ","S26   ","S26        "
"62037     ","ROSEWATER                                         ","AL         ","0         ","1         ","1         ","2         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","440.00    ","440.00         ","S26   ","S26        "
"62038     ","LIGHT PINK-IVORY                                  ","ST         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","315.00    ","315.00         ","S26   ","S26        "
"62038     ","DARK FRENCH BLUE                                  ","ST         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","315.00    ","315.00         ","S26   ","S26        "
"62039     ","SILVER LAKE-PINK                                  ","BG         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","400.00    ","400.00         ","S26   ","S26        "
"62039     ","PINK-JADE                                         ","BG         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","400.00    ","400.00         ","S26   ","S26        "
"62041     ","BLUE-PRINT                                        ","AL         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","284.00    ","284.00         ","S26   ","S26        "
"62041     ","PINK-MULTI                                        ","AL         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","284.00    ","284.00         ","S26   ","S26        "
"62042     ","SKY BLUE                                          ","BG         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","346.00    ","346.00         ","S26   ","S26        "
"62043     ","MINT                                              ","AL         ","1         ","1         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","230.00    ","230.00         ","S26   ","S26        "
"62043     ","ROSEWATER                                         ","AL         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","230.00    ","230.00         ","S26   ","S26        "
"62044     ","PINK                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62046     ","LIGHT PERIWINKLE                                  ","ME         ","1         ","1         ","1         ","1         ","0         ","1         ","1         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","140.00    ","140.00         ","S26   ","S26        "
"62046     ","HOT PINK                                          ","ME         ","4         ","4         ","1         ","5         ","2         ","3         ","2         ","1         ","1         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","140.00    ","140.00         ","S26   ","S26        "
"62046     ","ROSEWATER                                         ","ME         ","3         ","2         ","4         ","2         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","140.00    ","140.00         ","S26   ","S26        "
"62047     ","POWDER BLUE                                       ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62047     ","BLUE IRIS                                         ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62047     ","LIGHT YELLOW                                      ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62048     ","CELADON                                           ","BG         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","596.00    ","596.00         ","S26   ","S26        "
"62049     ","LIGHT BLUE-WHITE                                  ","ME         ","0         ","2         ","0         ","1         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62049     ","PINK-WHITE                                        ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62050     ","GLACIER BLUE                                      ","AL         ","1         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","244.00    ","244.00         ","S26   ","S26        "
"62050     ","VINTAGE ROSE                                      ","AL         ","0         ","1         ","2         ","2         ","1         ","0         ","2         ","0         ","0         ","2         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","244.00    ","244.00         ","S26   ","S26        "
"62050     ","CELADON                                           ","AL         ","0         ","1         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","244.00    ","244.00         ","S26   ","S26        "
"62051     ","SILVER LAKE-PINK                                  ","BG         ","1         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62051     ","PINK-JADE                                         ","BG         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62052     ","LIGHT PERIWINKLE                                  ","AL         ","0         ","1         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","288.00    ","288.00         ","S26   ","S26        "
"62052     ","BUTTERCUP                                         ","AL         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","288.00    ","288.00         ","S26   ","S26        "
"62056     ","BUBBLEGUM                                         ","AL         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","240.00    ","240.00         ","S26   ","S26        "
"62056     ","FRENCH BLUE                                       ","AL         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","240.00    ","240.00         ","S26   ","S26        "
"62056     ","LIGHT YELLOW                                      ","AL         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","240.00    ","240.00         ","S26   ","S26        "
"62056     ","LIGHT ORCHID                                      ","AL         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","240.00    ","240.00         ","S26   ","S26        "
"62061     ","LIGHT YELLOW-PINK                                 ","BG         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","219.00    ","219.00         ","S26   ","           "
"62061     ","MINT                                              ","BG         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","219.00    ","219.00         ","S26   ","           "
"62061     ","LIGHT BLUE-LILAC                                  ","BG         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","219.00    ","219.00         ","S26   ","           "
"62062     ","LIGHT PERIWINKLE                                  ","ME         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62062     ","STORM CLOUD                                       ","ME         ","1         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62062     ","CLARET                                            ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62062     ","PISTACHIO                                         ","ME         ","0         ","2         ","2         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62064     ","ORCHID                                            ","AL         ","1         ","2         ","1         ","0         ","1         ","0         ","0         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","192.00    ","192.00         ","S26   ","S26        "
"62064     ","LIGHT BLUE                                        ","AL         ","1         ","1         ","2         ","3         ","2         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","192.00    ","192.00         ","S26   ","S26        "
"62064     ","PINK                                              ","AL         ","1         ","1         ","1         ","0         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","192.00    ","192.00         ","S26   ","S26        "
"62066     ","RED                                               ","AL         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62066     ","BLUE-WHITE                                        ","AL         ","2         ","0         ","0         ","2         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62066     ","LIGHT YELLOW                                      ","AL         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62066     ","TIFFANY                                           ","AL         ","0         ","1         ","1         ","1         ","1         ","2         ","1         ","1         ","0         ","3         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62068     ","PINK-LILAC                                        ","BG         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","288.00    ","288.00         ","S26   ","S26        "
"62068     ","SEA GLASS                                         ","BG         ","1         ","1         ","0         ","2         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","288.00    ","288.00         ","S26   ","S26        "
"62069     ","LIGHT BLUE                                        ","BG         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","279.00    ","279.00         ","S26   ","S26        "
"62069     ","ROSEWATER                                         ","BG         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","279.00    ","279.00         ","S26   ","S26        "
"62074     ","LILAC                                             ","ME         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62074     ","PINK                                              ","ME         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62074     ","BLACK-SAND                                        ","ME         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","258.00    ","258.00         ","S26   ","S26        "
"62076     ","LIGHT PINK                                        ","HL         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62076     ","PURPLE HAZE                                       ","HL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62078     ","LIGHT PERIWINKLE                                  ","AL         ","0         ","1         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62078     ","PINK                                              ","AL         ","2         ","0         ","0         ","0         ","1         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62078     ","BUTTERCUP                                         ","AL         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62079     ","PERIWINKLE                                        ","AL         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62079     ","RED VELVET                                        ","AL         ","0         ","1         ","1         ","0         ","1         ","1         ","1         ","1         ","2         ","1         ","2         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62079     ","LIGHT YELLOW                                      ","AL         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62079     ","ROSEWATER                                         ","AL         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62082     ","PERIWINKLE                                        ","ST         ","2         ","0         ","0         ","0         ","2         ","3         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62082     ","ROSEWATER                                         ","ST         ","2         ","1         ","2         ","4         ","1         ","3         ","2         ","2         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62082     ","CELADON                                           ","ST         ","2         ","2         ","0         ","0         ","2         ","1         ","2         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","299.00    ","299.00         ","S26   ","S26        "
"62084     ","GOLD                                              ","ME         ","1         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","2         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62084     ","NAVY                                              ","ME         ","0         ","1         ","1         ","3         ","1         ","1         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62086     ","SILVER                                            ","ST         ","0         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","325.00    ","325.00         ","S26   ","S26        "
"62086     ","NAVY-MULTI                                        ","ST         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","325.00    ","325.00         ","S26   ","S26        "
"62087     ","GOLD                                              ","ST         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62087     ","RED SOLID                                         ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62088     ","MIDNIGHT                                          ","ST         ","0         ","2         ","1         ","2         ","0         ","0         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","169.00    ","169.00         ","S26   ","S26        "
"62088     ","LAGOON BLUE                                       ","ST         ","1         ","0         ","1         ","2         ","1         ","2         ","2         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","169.00    ","169.00         ","S26   ","S26        "
"62088     ","WATERMELON                                        ","ST         ","2         ","2         ","1         ","2         ","1         ","2         ","3         ","4         ","0         ","0         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","169.00    ","169.00         ","S26   ","S26        "
"62088     ","ROSEWATER                                         ","ST         ","1         ","0         ","0         ","0         ","0         ","1         ","2         ","0         ","1         ","1         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","169.00    ","169.00         ","S26   ","S26        "
"62089     ","BLACK                                             ","ME         ","0         ","0         ","1         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62089     ","ROYAL                                             ","ME         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62089     ","RED VELVET                                        ","ME         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62089     ","ROSEWATER                                         ","ME         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","259.00    ","259.00         ","S26   ","S26        "
"62092     ","RED                                               ","AL         ","0         ","0         ","2         ","2         ","2         ","1         ","1         ","0         ","1         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62092     ","NAVY                                              ","AL         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","2         ","2         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62092     ","PINE                                              ","AL         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","199.00    ","199.00         ","S26   ","S26        "
"62093     ","GOLD                                              ","AL         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","1         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","307.00    ","307.00         ","S26   ","S26        "
"62093     ","MIDNIGHT                                          ","AL         ","0         ","1         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","307.00    ","307.00         ","S26   ","S26        "
"62094     ","MIDNIGHT                                          ","ST         ","0         ","2         ","2         ","2         ","0         ","1         ","2         ","2         ","0         ","2         ","2         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62094     ","ROSE GOLD                                         ","ST         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62094     ","BARBIE PINK                                       ","ST         ","0         ","1         ","1         ","0         ","1         ","0         ","1         ","0         ","2         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","188.00    ","188.00         ","S26   ","S26        "
"62097     ","RED                                               ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","S26   ","S26        "
"62097     ","NAVY                                              ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","2         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","S26   ","S26        "
"62097     ","PINE                                              ","ST         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","175.00    ","175.00         ","S26   ","S26        "
"62098     ","NAVY-SILVER                                       ","ST         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","254.00    ","254.00         ","S26   ","S26        "
"62099     ","PLUM                                              ","ST         ","0         ","1         ","0         ","1         ","2         ","1         ","1         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","150.00    ","150.00         ","S26   ","S26        "
"62099     ","OCEAN                                             ","ST         ","1         ","1         ","2         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","150.00    ","150.00         ","S26   ","S26        "
"62099     ","BARBIE PINK                                       ","ST         ","2         ","1         ","2         ","2         ","2         ","3         ","1         ","1         ","1         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","150.00    ","150.00         ","S26   ","S26        "
"62100     ","ROYAL                                             ","ST         ","1         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62100     ","BLACK-FUCHSIA                                     ","ST         ","1         ","1         ","1         ","2         ","4         ","2         ","3         ","1         ","1         ","1         ","1         ","3         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62100     ","GLACIER BLUE                                      ","ST         ","0         ","1         ","0         ","0         ","0         ","1         ","0         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62100     ","BARBIE PINK                                       ","ST         ","0         ","0         ","1         ","1         ","0         ","0         ","1         ","1         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","215.00    ","215.00         ","S26   ","S26        "
"62103     ","GRAPE                                             ","ST         ","0         ","0         ","0         ","1         ","0         ","0         ","0         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","250.00    ","250.00         ","S26   ","S26        "
"62104     ","RED                                               ","ST         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","179.00    ","179.00         ","S26   ","S26        "
"62106     ","BLACK-MULTI                                       ","ST         ","0         ","0         ","0         ","0         ","0         ","1         ","1         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","280.00    ","280.00         ","S26   ","S26        "
"62107     ","BLACK                                             ","BG         ","0         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","2         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","365.00    ","365.00         ","S26   ","S26        "
"62107     ","RED                                               ","BG         ","1         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","365.00    ","365.00         ","S26   ","S26        "
"62108     ","BLACK-MULTI                                       ","BG         ","0         ","2         ","1         ","0         ","1         ","1         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","0         ","330.00    ","330.00         ","S26   ","S26        "
